work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,EN,FT,Software Engineer,183600,US,0,US,M
2024,EN,FT,Software Engineer,121900,US,0,US,M
2024,SE,FT,Research Engineer,251000,US,0,US,M
2024,SE,FT,Research Engineer,170200,US,0,US,M
2024,SE,FT,Software Engineer,178200,US,0,US,M
2024,SE,FT,Software Engineer,74800,US,0,US,M
2024,SE,FT,Software Engineer,103685,US,0,US,M
2024,MI,FT,Research Associate,56453,ZA,0,ZA,M
2024,MI,FT,Research Associate,43582,ZA,0,ZA,M
2024,MI,FT,Engineer,101083,US,0,US,M
2024,MI,FT,Software Engineer,128000,US,0,US,M
2024,MI,FT,Software Engineer,83028,US,0,US,M
2024,SE,FT,Engineer,158000,US,0,US,M
2024,SE,FT,Analytics Lead,115000,US,100,US,M
2024,SE,FT,Analytics Lead,90000,US,100,US,M
2024,SE,FT,Developer,139513,NL,0,NL,M
2024,SE,FT,Developer,97658,NL,0,NL,M
2024,SE,FT,Analyst,162000,US,0,US,M
2024,SE,FT,Analyst,102000,US,0,US,M
2024,MI,FT,Associate,155000,US,0,US,M
2024,MI,FT,Associate,140000,US,0,US,M
2024,MI,FT,Data Operations Specialist,92700,US,0,US,M
2024,MI,FT,Data Operations Specialist,74100,US,0,US,M
2024,SE,FT,Product Manager,238650,US,100,US,M
2024,SE,FT,Product Manager,144660,US,100,US,M
2024,MI,FT,Business Intelligence Engineer,172000,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,75600,US,0,US,M
2024,MI,FT,Data Engineer,64752,GB,0,GB,M
2024,MI,FT,Data Engineer,62205,GB,0,GB,M
2024,MI,FT,Data Engineer,143800,US,100,US,M
2024,MI,FT,Data Engineer,95900,US,100,US,M
2024,MI,FT,Data Engineer,163700,US,0,US,M
2024,MI,FT,Data Engineer,109100,US,0,US,M
2024,MI,FT,Data Engineer,43750,GB,0,GB,M
2024,EN,FT,Data Engineer,119200,US,100,US,M
2024,EN,FT,Data Engineer,86600,US,100,US,M
2024,MI,FT,Cloud Engineer,172000,US,0,US,M
2024,MI,FT,Cloud Engineer,75600,US,0,US,M
2024,SE,FT,Data Analytics Lead,92560,US,100,US,M
2024,SE,FT,Consultant,69200,US,100,US,M
2024,SE,FT,Analytics Specialist,156390,US,0,US,M
2024,SE,FT,Analytics Specialist,69930,US,0,US,M
2024,SE,FT,Analyst,137500,US,0,US,M
2024,SE,FT,Analyst,65625,US,0,US,M
2024,MI,FT,Developer,123000,US,0,US,M
2024,MI,FT,Developer,54000,US,0,US,M
2024,SE,FT,Analytics Lead,170000,US,0,US,M
2024,SE,FT,Software Engineer,202400,US,0,US,M
2024,MI,FT,Software Engineer,186160,US,0,US,M
2024,SE,FT,Engineer,176520,US,100,US,M
2024,SE,FT,Engineer,105070,US,100,US,M
2024,MI,FT,Associate,55000,US,0,US,M
2024,MI,FT,Data Analyst,143700,US,0,US,M
2024,MI,FT,Data Analyst,68400,US,0,US,M
2024,SE,FT,Data Analyst,133250,CA,0,CA,M
2024,SE,FT,Data Analyst,88830,CA,0,CA,M
2024,MI,FT,Data Scientist,160440,US,0,US,M
2024,SE,FT,Data Scientist,230589,US,0,US,M
2024,SE,FT,Data Scientist,100917,US,0,US,M
2024,MI,FT,Data Engineer,117400,US,0,US,M
2024,MI,FT,Data Engineer,92500,US,0,US,M
2024,SE,FT,Data Engineer,115200,CA,0,CA,M
2024,SE,FT,Data Engineer,76800,CA,0,CA,M
2024,MI,FT,Data Manager,203000,US,0,US,M
2024,MI,FT,Data Manager,143000,US,0,US,M
2024,SE,FT,Data Architect,156170,ZA,0,ZA,M
2024,SE,FT,Data Architect,95060,ZA,0,ZA,M
2024,SE,FT,Data Architect,187415,US,0,US,M
2024,SE,FT,Data Architect,114080,US,0,US,M
2024,SE,FT,Data Architect,217311,US,0,US,M
2024,SE,FT,Data Architect,144501,US,0,US,M
2024,SE,FT,Data Quality Analyst,124200,US,0,US,M
2024,SE,FT,Data Quality Analyst,69000,US,0,US,M
2024,MI,FT,Associate,213400,GB,100,GB,M
2024,MI,FT,Associate,135500,GB,100,GB,M
2024,SE,FT,Data Infrastructure Engineer,288400,US,0,US,M
2024,SE,FT,Data Infrastructure Engineer,144200,US,0,US,M
2024,SE,FT,Applied Scientist,425500,US,0,US,M
2024,SE,FT,Applied Scientist,220000,US,0,US,M
2024,MI,FT,Python Developer,140000,US,0,US,M
2024,MI,FT,Developer,77000,US,0,US,M
2024,SE,FT,Solution Architect,215000,CA,100,CA,M
2024,SE,FT,Solution Architect,98076,CA,100,CA,M
2024,EN,FT,Research Scientist,253000,US,0,US,M
2024,EN,FT,Research Scientist,160000,US,0,US,M
2024,SE,FT,Software Engineer,115100,US,0,US,M
2024,SE,FT,Software Engineer,76700,US,0,US,M
2024,MI,FT,Manager,139360,US,100,US,M
2024,MI,FT,Manager,86840,US,100,US,M
2024,EN,FT,Machine Learning Engineer,219100,US,0,US,M
2024,EN,FT,Machine Learning Engineer,118500,US,0,US,M
2024,SE,FT,Data Scientist,317690,US,0,US,M
2024,SE,FT,Data Scientist,189100,US,0,US,M
2024,SE,FT,Data Scientist,157650,US,0,US,M
2024,SE,FT,Data Management Lead,213480,US,0,US,M
2024,SE,FT,Data Management Lead,142320,US,0,US,M
2024,SE,FT,Data Analyst,164000,US,0,US,M
2024,SE,FT,Data Analyst,133000,US,0,US,M
2024,SE,FT,Data Analytics Lead,172080,US,0,US,M
2024,SE,FT,Data Analytics Lead,114720,US,0,US,M
2024,MI,FT,Engineer,117500,US,0,US,M
2024,MI,FT,Engineer,65000,US,0,US,M
2024,SE,FT,Data Engineer,220600,US,100,US,M
2024,SE,FT,Data Engineer,131290,US,100,US,M
2024,MI,FT,Data Engineer,165600,US,0,US,M
2024,SE,FT,Software Developer,249600,US,100,US,M
2024,SE,FT,Software Developer,166400,US,100,US,M
2024,MI,FT,Engineer,46666,LT,0,LT,M
2024,EN,FT,Software Engineer,35000,LT,0,LT,M
2024,SE,FT,Analyst,170300,US,0,US,M
2024,SE,FT,Analyst,73900,US,0,US,M
2024,MI,FT,Manager,92000,US,100,US,M
2024,SE,FT,Software Engineer,78900,US,0,US,M
2024,EN,PT,Developer,55405,US,100,US,M
2024,EN,PT,Developer,32591,US,100,US,M
2024,MI,FT,Engineer,221100,US,0,US,M
2024,MI,FT,Engineer,114700,US,0,US,M
2024,SE,FT,Data Scientist,126500,US,100,US,M
2024,SE,FT,Data Scientist,78000,US,100,US,M
2024,MI,FT,AI Engineer,165000,US,0,US,M
2024,MI,FT,AI Engineer,110000,US,0,US,M
2024,SE,FT,Manager,219000,US,0,US,M
2024,SE,FT,Software Engineer,285200,US,0,US,M
2024,SE,FT,Data Analyst,202500,US,0,US,M
2024,SE,FT,Data Analyst,107000,US,0,US,M
2024,SE,FT,Research Engineer,255000,US,0,US,M
2024,SE,FT,Research Engineer,157000,US,0,US,M
2024,MI,FT,Engineer,189000,US,0,US,M
2024,SE,FT,Product Designer,130000,US,100,US,M
2024,SE,FT,Product Designer,110000,US,100,US,M
2024,MI,FT,Manager,342844,US,100,US,M
2024,MI,FT,Manager,166694,US,100,US,M
2024,SE,FT,Machine Learning Engineer,386100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,207900,US,0,US,M
2024,SE,FT,Manager,218900,US,0,US,M
2024,SE,FT,Manager,157590,US,0,US,M
2024,EX,FT,Data Engineer,260000,US,100,US,M
2024,EX,FT,Data Engineer,235000,US,100,US,M
2024,SE,FT,Data Engineer,239800,US,0,US,M
2024,SE,FT,Data Engineer,191240,US,0,US,M
2024,SE,FT,Data Engineer,41333,SK,0,SK,M
2024,SE,FT,Data Scientist,280000,US,100,US,M
2024,MI,FT,Data Scientist,140000,US,0,US,M
2024,SE,FT,Analytics Engineer,202500,US,0,US,M
2024,SE,FT,Analytics Engineer,162500,US,0,US,M
2024,MI,FT,Manager,84132,US,0,US,M
2024,MI,FT,Manager,56088,US,0,US,M
2024,SE,FT,Research Scientist,207000,US,100,US,M
2024,SE,FT,Research Scientist,149800,US,100,US,M
2024,SE,FT,Software Engineer,245000,CA,100,CA,M
2024,SE,FT,Software Engineer,221000,CA,100,CA,M
2024,MI,FT,Manager,67590,US,0,US,M
2024,EX,FT,Software Engineer,174800,US,0,US,M
2024,SE,FT,Cloud Engineer,198000,US,100,US,M
2024,SE,FT,Cloud Engineer,132000,US,100,US,M
2024,SE,FT,Software Engineer,167000,US,100,US,M
2024,SE,FT,Software Engineer,109000,US,100,US,M
2024,SE,FT,Software Engineer,180240,US,0,US,M
2024,SE,FT,Software Engineer,225600,US,0,US,M
2024,EN,FT,Associate,91000,US,0,US,M
2024,EN,FT,Associate,87000,US,0,US,M
2024,EX,FT,Engineer,200400,US,100,US,M
2024,EX,FT,Engineer,145800,US,100,US,M
2024,SE,FT,Data Visualization Engineer,282900,US,100,US,M
2024,SE,FT,Data Visualization Engineer,177100,US,100,US,M
2024,SE,FT,Data Architect,157850,US,0,US,M
2024,SE,FT,Data Architect,102500,US,0,US,M
2024,MI,FT,Manager,157850,US,100,US,M
2024,MI,FT,Manager,102500,US,100,US,M
2024,SE,FT,Machine Learning Engineer,341700,US,0,US,M
2024,SE,FT,Machine Learning Engineer,177688,US,0,US,M
2024,MI,FT,Systems Engineer,249000,US,0,US,M
2024,MI,FT,Systems Engineer,173000,US,0,US,M
2024,SE,FT,Software Engineer,251000,US,100,US,M
2024,SE,FT,Software Engineer,170200,US,100,US,M
2024,SE,FT,Software Engineer,208000,US,100,US,M
2024,SE,FT,Software Engineer,141340,US,100,US,M
2024,SE,FT,Research Scientist,293000,US,0,US,M
2024,SE,FT,Research Scientist,213000,US,0,US,M
2024,SE,FT,Data Engineer,242000,US,100,US,M
2024,SE,FT,Data Engineer,173000,US,100,US,M
2024,SE,FT,Engineer,259000,US,100,US,M
2024,MI,FT,Engineer,203000,US,0,US,M
2024,SE,FT,Software Engineer,173000,US,0,US,M
2024,SE,FT,Software Engineer,112500,US,0,US,M
2024,SE,FT,Engineer,209000,US,100,US,M
2024,SE,FT,Engineer,101000,US,100,US,M
2024,SE,FT,Software Engineer,141340,US,0,US,M
2024,EN,FT,Data Analyst,77988,US,0,US,M
2024,SE,FT,Software Engineer,305000,US,0,US,M
2024,SE,FT,Consultant,29333,SK,0,SK,M
2024,EN,FT,Data Analyst,145500,US,0,US,M
2024,EN,FT,Data Analyst,87500,US,0,US,M
2024,SE,FT,Data Analytics Specialist,100000,US,100,US,M
2024,SE,FT,Data Analytics Specialist,80000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,215000,US,0,US,M
2024,EX,FT,Engineer,218000,US,0,US,M
2024,SE,FT,Manager,340300,US,0,US,L
2024,SE,FT,Manager,196900,US,0,US,L
2024,MI,FT,Manager,232320,US,100,US,M
2024,MI,FT,Manager,154000,US,100,US,M
2024,MI,FT,Software Engineer,159000,US,100,US,M
2024,SE,FT,Product Manager,302940,US,0,US,M
2024,SE,FT,Machine Learning Engineer,170000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,136000,US,100,US,M
2024,EN,FT,Machine Learning Engineer,80000,US,100,US,M
2024,MI,FT,Research Scientist,128000,US,0,US,M
2024,MI,FT,Research Scientist,80000,US,0,US,M
2024,MI,FT,Statistical Programmer,135000,US,0,US,M
2024,MI,FT,Statistical Programmer,105000,US,0,US,M
2024,SE,FT,Data Product Manager,245000,US,0,US,M
2024,SE,FT,Data Product Manager,174000,US,0,US,M
2024,MI,FT,Associate,92600,US,0,US,M
2024,MI,FT,Associate,73000,US,0,US,M
2024,SE,FT,Software Developer,41333,SK,0,SK,M
2024,SE,FT,Data Scientist,108000,US,0,US,M
2024,EN,FT,Analyst,85000,US,100,US,M
2024,EN,FT,Analyst,65000,US,100,US,M
2024,MI,FT,Data Governance Specialist,117875,US,100,US,M
2024,MI,FT,Data Governance Specialist,81000,US,100,US,M
2024,MI,FT,Systems Engineer,138000,DE,0,DE,M
2024,MI,FT,Systems Engineer,86000,DE,0,DE,M
2024,MI,FT,Product Manager,318090,US,0,US,M
2024,MI,FT,Analytics Engineer,175000,CA,100,CA,M
2024,MI,FT,Analytics Engineer,133000,CA,100,CA,M
2024,EN,FT,Data Analyst,154500,US,100,US,M
2024,EN,FT,Data Analyst,131325,US,100,US,M
2024,SE,FT,Data Analyst,106500,US,100,US,M
2024,MI,FT,Data Analyst,113000,US,0,US,M
2024,EN,CT,Data Analyst,132000,US,0,US,M
2024,EN,CT,Data Analyst,100000,US,0,US,M
2024,EN,FT,Data Analyst,149026,US,0,US,M
2024,EN,FT,Data Analyst,102477,US,0,US,M
2024,EX,FT,Data Analyst,37500,GB,0,GB,M
2024,EX,FT,Data Analyst,31250,GB,0,GB,M
2024,MI,FT,Data Analyst,100000,US,0,US,M
2024,SE,FT,Data Lead,190000,US,100,US,M
2024,SE,FT,Data Lead,165000,US,100,US,M
2024,SE,FT,Product Manager,128125,GB,0,GB,M
2024,SE,FT,Product Manager,100625,GB,0,GB,M
2024,SE,FT,Systems Engineer,196075,US,0,US,M
2024,SE,FT,Systems Engineer,125500,US,0,US,M
2024,MI,FT,Engineer,166800,US,0,US,M
2024,MI,FT,Engineer,139000,US,0,US,M
2024,SE,FT,Research Engineer,340000,US,0,US,M
2024,SE,FT,Research Engineer,315000,US,0,US,M
2024,SE,FT,Backend Engineer,144000,US,0,US,M
2024,MI,FT,Engineer,232000,US,0,US,M
2024,MI,FT,Software Engineer,192000,US,0,US,M
2024,SE,FT,Engineer,111300,US,0,US,M
2024,SE,FT,Engineer,84100,US,0,US,M
2024,SE,FT,Systems Engineer,105000,US,0,US,M
2024,SE,FT,Systems Engineer,95000,US,0,US,M
2024,SE,FT,Engineer,309000,US,0,US,M
2024,SE,FT,Engineer,206000,US,0,US,M
2024,SE,FT,Software Engineer,285000,US,0,US,M
2024,MI,FT,Systems Engineer,183000,US,0,US,M
2024,MI,FT,Systems Engineer,122000,US,0,US,M
2024,SE,FT,Software Engineer,269000,US,0,US,M
2024,SE,FT,Backend Engineer,180000,US,100,US,M
2024,SE,FT,Backend Engineer,130000,US,100,US,M
2024,SE,FT,Analytics Engineer,77777,GB,100,GB,M
2024,SE,FT,Data Modeler,132100,US,0,US,M
2024,SE,FT,Data Modeler,93700,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,89500,US,100,US,M
2024,MI,FT,Business Intelligence Engineer,65000,US,100,US,M
2024,MI,FT,Data Operations Specialist,142000,US,0,US,M
2024,MI,FT,Data Operations Specialist,70000,US,0,US,M
2024,SE,FT,Data Engineer,156000,US,100,US,M
2024,SE,FT,Data Engineer,117000,US,100,US,M
2024,MI,FT,Manager,278000,US,0,US,M
2024,SE,FT,Technical Lead,248000,US,0,US,M
2024,SE,FT,Technical Lead,196000,US,0,US,M
2024,SE,FT,Engineer,195000,US,0,US,M
2024,MI,FT,Software Engineer,160000,US,100,US,M
2024,MI,FT,Other,40000,PT,100,PT,L
2024,SE,FT,Bear Robotics,205000,US,0,US,M
2024,SE,FT,Bear Robotics,175000,US,0,US,M
2024,SE,FT,Manager,218000,US,0,US,M
2024,MI,FT,Data Analyst,158000,US,0,US,M
2024,MI,FT,Data Analyst,108000,US,0,US,M
2024,EN,FT,Data Analyst,100000,GB,0,GB,M
2024,EN,FT,Data Analyst,93750,GB,0,GB,M
2024,EN,FT,Data Analyst,90595,CA,0,CA,M
2024,EN,FT,Data Analyst,70844,CA,0,CA,M
2024,SE,FT,Data Analyst,99200,US,100,US,M
2024,SE,FT,Data Analyst,69400,US,100,US,M
2024,EN,FT,Data Analyst,58125,US,0,US,M
2024,SE,FT,Data Analyst,72777,IE,0,IE,M
2024,SE,FT,Data Analyst,61666,IE,0,IE,M
2024,SE,FT,Business Intelligence,158000,US,100,US,M
2024,SE,FT,Business Intelligence,72000,US,100,US,M
2024,EX,FT,Data Engineer,97600,LT,0,LT,M
2024,EX,FT,Data Engineer,65066,LT,0,LT,M
2024,MI,FT,Data Scientist,235400,US,0,US,M
2024,MI,FT,Data Scientist,201884,US,0,US,M
2024,SE,FT,Data Architect,267600,US,0,US,M
2024,SE,FT,Data Architect,178400,US,0,US,M
2024,SE,FT,Data Engineer,99200,US,100,US,M
2024,SE,FT,Data Engineer,69400,US,100,US,M
2024,SE,CT,Engineer,150000,US,0,US,M
2024,SE,CT,Engineer,120000,US,0,US,M
2024,EX,FT,Manager,170000,US,100,US,M
2024,EX,FT,Manager,160000,US,100,US,M
2024,MI,FT,Data Engineer,129851,CA,0,CA,M
2024,MI,FT,Data Engineer,101539,CA,0,CA,M
2024,MI,FT,Software Engineer,184000,US,0,US,M
2024,MI,FT,Engineer,205500,US,0,US,M
2024,MI,FT,Engineer,117800,US,0,US,M
2024,MI,FT,Research Scientist,112500,US,0,US,M
2024,MI,FT,Software Engineer,182608,US,0,US,M
2024,EN,FT,Research Analyst,140000,US,0,US,M
2024,EN,FT,Research Analyst,115000,US,0,US,M
2024,SE,FT,Research Analyst,75000,US,0,US,M
2024,MI,FT,Associate,153227,CA,0,CA,M
2024,MI,FT,Associate,91937,CA,0,CA,M
2024,MI,FT,Research Scientist,96200,US,100,US,M
2024,MI,FT,Research Scientist,69800,US,100,US,M
2024,SE,FT,Consultant,132000,US,100,US,M
2024,SE,FT,Consultant,97000,US,100,US,M
2024,SE,FT,Principal Application Delivery Consultant,242000,US,0,US,M
2024,SE,FT,Principal Application Delivery Consultant,123000,US,0,US,M
2024,EN,FT,Engineer,99200,US,100,US,M
2024,EN,FT,Engineer,69400,US,100,US,M
2024,EX,FT,Data Analyst,79595,US,0,US,M
2024,EX,FT,Data Analyst,51352,US,0,US,M
2024,EX,FT,Data Scientist,120000,US,0,US,M
2024,SE,FT,Data Scientist,312866,US,0,US,M
2024,SE,FT,Data Scientist,167537,US,0,US,M
2024,SE,FT,Data Engineer,98461,CA,0,CA,M
2024,SE,FT,Data Engineer,60000,CA,0,CA,M
2024,MI,FT,Business Intelligence Engineer,50000,GB,0,GB,M
2024,MI,FT,Business Intelligence Engineer,37500,GB,0,GB,M
2024,MI,FT,Analytics Engineer,73333,NL,0,NL,M
2024,MI,FT,Analytics Engineer,53333,NL,0,NL,M
2024,MI,FT,Consultant,141000,US,0,US,M
2024,MI,FT,Consultant,84600,US,0,US,M
2024,SE,FT,Consultant,179825,US,0,US,M
2024,SE,FT,Consultant,107925,US,0,US,M
2024,MI,FT,Full Stack Developer,114996,US,0,US,L
2024,MI,FT,Full Stack Developer,91997,US,0,US,L
2024,MI,FT,Software Engineer,87100,US,0,US,M
2024,EN,FT,Research Analyst,60000,US,0,US,M
2024,EN,FT,Research Analyst,55000,US,0,US,M
2024,SE,FT,Research Scientist,268000,US,0,US,L
2024,SE,FT,Research Scientist,160000,US,0,US,L
2024,SE,FT,Product Manager,132000,US,0,US,M
2024,MI,FT,Analyst,130920,US,0,US,M
2024,MI,FT,Analyst,87280,US,0,US,M
2024,EX,FT,Platform Engineer,175000,CA,0,CA,M
2024,EX,FT,Platform Engineer,145000,CA,0,CA,M
2024,MI,FT,Data Management Analyst,106848,US,0,US,M
2024,MI,FT,Data Management Analyst,76320,US,0,US,M
2024,SE,FT,Data Management Analyst,132804,US,0,US,M
2024,SE,FT,Data Management Analyst,94860,US,0,US,M
2024,SE,FT,Associate,100000,US,100,US,M
2024,SE,FT,Associate,77000,US,100,US,M
2024,MI,FT,Power BI Developer,144200,US,0,US,M
2024,MI,FT,Power BI Developer,72100,US,0,US,M
2024,EN,FT,Data Analyst,51824,US,0,US,M
2024,EN,FT,Data Analyst,116040,US,0,US,M
2024,EN,FT,Data Analyst,77360,US,0,US,M
2024,EN,FT,Data Analyst,139900,US,0,US,M
2024,EN,FT,Data Analyst,78800,US,0,US,M
2024,SE,FT,Software Engineer,198072,US,0,US,M
2024,SE,FT,Software Engineer,141480,US,0,US,M
2024,SE,FT,Analyst,115200,US,0,US,M
2024,SE,FT,Engineer,211500,US,0,US,M
2024,EN,FT,Consultant,122800,US,0,US,M
2024,EN,FT,Consultant,53600,US,0,US,M
2024,SE,FT,Data Architect,250000,US,100,US,M
2024,SE,FT,Data Architect,170000,US,100,US,M
2024,MI,FT,Data Scientist,204000,US,0,US,M
2024,MI,FT,Data Scientist,145000,US,0,US,M
2024,SE,FT,Site Reliability Engineer,119100,US,0,US,M
2024,MI,FT,Developer,168276,US,0,US,M
2024,MI,FT,Developer,112184,US,0,US,M
2024,EN,FT,Developer,180000,US,0,US,M
2024,EN,FT,Developer,133500,US,0,US,M
2024,EN,FT,Developer,122000,US,0,US,M
2024,EN,FT,Developer,110000,US,0,US,M
2024,SE,FT,Developer,270000,US,0,US,M
2024,MI,FT,Developer,63511,CA,0,CA,M
2024,MI,FT,Developer,58092,CA,0,CA,M
2024,SE,FT,Software Engineer,70000,US,100,US,M
2024,SE,FT,Solution Architect,169700,US,100,US,M
2024,SE,FT,Solution Architect,118800,US,100,US,M
2024,MI,FT,Manager,173000,CA,0,CA,M
2024,MI,FT,Manager,104000,CA,0,CA,M
2024,SE,FT,Analyst,79200,US,100,US,M
2024,MI,FT,Engineering Manager,410000,US,0,US,M
2024,MI,FT,Engineering Manager,224000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,149000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,93000,US,0,US,M
2024,SE,FT,Software Engineer,191100,US,0,US,M
2024,SE,FT,Software Engineer,136038,US,0,US,M
2024,MI,FT,Machine Learning Engineer,360200,US,0,US,M
2024,MI,FT,Machine Learning Engineer,197400,US,0,US,M
2024,EN,FT,Data Reporting Analyst,58542,US,0,US,M
2024,EN,FT,Data Reporting Analyst,43920,US,0,US,M
2024,SE,FT,Software Engineer,170200,US,0,US,M
2024,MI,FT,Data Engineer,204000,US,0,US,M
2024,SE,FT,Data Engineer,250200,AU,0,AU,M
2024,SE,FT,Data Engineer,117200,AU,0,AU,M
2024,MI,FT,Data Engineer,143000,US,100,US,M
2024,MI,FT,Data Engineer,132000,US,100,US,M
2024,EN,FT,Data Engineer,110240,US,0,US,M
2024,EN,FT,Data Engineer,39500,US,0,US,M
2024,SE,FT,Data Engineer,35386,HR,0,HR,M
2024,SE,FT,Data Engineer,183000,US,0,US,M
2024,SE,FT,Data Engineer,167000,US,0,US,M
2024,SE,FT,Engineer,178200,US,0,US,M
2024,SE,FT,Engineer,74800,US,0,US,M
2024,SE,FT,Data Analyst,194000,US,0,US,M
2024,SE,FT,Data Analyst,116000,US,0,US,M
2024,SE,FT,Data Analyst,219200,US,0,US,M
2024,SE,FT,Data Analyst,103800,US,0,US,M
2024,SE,FT,Data Analyst,35386,HR,0,HR,M
2024,EN,FT,Data Analyst,89305,US,0,US,M
2024,EN,FT,Data Scientist,110240,US,0,US,M
2024,EN,FT,Data Scientist,39500,US,0,US,M
2024,SE,FT,Data Scientist,225000,US,0,US,M
2024,MI,FT,Data Scientist,103100,US,0,US,M
2024,MI,FT,Data Scientist,76200,US,0,US,M
2024,MI,FT,Data Scientist,90012,CA,0,CA,M
2024,MI,FT,Data Scientist,68562,CA,0,CA,M
2024,MI,FT,Data Scientist,120400,US,0,US,M
2024,EN,FT,Data Scientist,145800,US,0,US,M
2024,EN,FT,Data Scientist,83300,US,0,US,M
2024,SE,FT,Business Intelligence Developer,268900,US,0,US,M
2024,SE,FT,Business Intelligence Developer,103800,US,0,US,M
2024,MI,FT,Engineer,116000,US,0,US,M
2024,MI,FT,Software Engineer,187300,US,0,US,M
2024,MI,FT,Software Engineer,87200,US,0,US,M
2024,MI,FT,Analyst,161300,US,0,US,M
2024,MI,FT,Analyst,107300,US,0,US,M
2024,MI,FT,Software Engineer,207992,US,0,US,M
2024,EN,FT,Engineer,99000,US,0,US,M
2024,MI,FT,Software Engineer,118612,US,0,US,M
2024,MI,FT,Engineer,65811,US,0,US,M
2024,MI,FT,Cloud Database Administrator,112900,US,0,US,M
2024,MI,FT,Cloud Database Administrator,75300,US,0,US,M
2024,MI,FT,Data Visualization Specialist,137000,US,0,US,M
2024,MI,FT,Data Visualization Specialist,60300,US,0,US,M
2024,SE,FT,Analytics Engineer,224880,US,0,US,M
2024,SE,FT,Analytics Engineer,121500,US,0,US,M
2024,MI,FT,Analytics Engineer,161000,US,0,US,M
2024,SE,FT,Analytics Engineer,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,125000,GB,0,GB,M
2024,SE,FT,Data Engineer,100000,GB,0,GB,M
2024,SE,FT,Data Engineer,204000,US,100,US,M
2024,SE,FT,Data Engineer,163000,US,100,US,M
2024,EN,FT,Data Engineer,44000,US,0,US,M
2024,SE,FT,Data Engineer,217100,US,0,US,M
2024,SE,FT,Data Engineer,116900,US,0,US,M
2024,MI,FT,Data Scientist,150327,US,0,US,M
2024,MI,FT,Data Scientist,89139,US,0,US,M
2024,SE,FT,Data Scientist,209300,US,0,US,M
2024,SE,FT,Manager,202300,US,100,US,M
2024,SE,FT,Manager,126700,US,100,US,M
2024,SE,FT,Analyst,115000,US,0,US,M
2024,MI,FT,Software Engineer,186000,US,0,US,M
2024,SE,FT,Manager,356500,US,0,US,M
2024,EN,FT,Data Analyst,64111,AT,0,AT,M
2024,EN,FT,Data Analyst,142500,US,0,US,M
2024,SE,FT,Data Analyst,195500,US,0,US,M
2024,MI,FT,Software Developer,158400,US,100,US,M
2024,MI,FT,Software Developer,91800,US,100,US,M
2024,MI,FT,Data Scientist,124800,US,100,US,M
2024,MI,FT,Data Scientist,76128,US,100,US,M
2024,SE,FT,Data Scientist,155376,US,100,US,M
2024,SE,FT,Data Scientist,95264,US,100,US,M
2024,MI,FT,Software Engineer,60800,US,0,US,M
2024,MI,FT,Technical Writer,90000,US,0,US,M
2024,MI,FT,Technical Writer,80000,US,0,US,M
2024,MI,FT,Manager,164000,US,0,US,M
2024,MI,FT,Manager,97100,US,0,US,M
2024,SE,FT,Solution Architect,222500,US,0,US,M
2024,SE,FT,Solution Architect,140000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,374350,US,0,US,M
2024,SE,FT,Machine Learning Engineer,222830,US,0,US,M
2024,SE,FT,Machine Learning Engineer,234200,US,0,US,M
2024,EX,FT,Director of Machine Learning,346800,US,0,US,M
2024,EX,FT,Director of Machine Learning,174100,US,0,US,M
2024,EN,FT,Data Analyst,113364,US,0,US,M
2024,EN,FT,Data Analyst,73752,US,0,US,M
2024,MI,FT,Data Analyst,165300,US,0,US,M
2024,MI,FT,Data Analyst,78700,US,0,US,M
2024,SE,FT,Software Engineer,129000,US,0,US,M
2024,EN,FT,Data Scientist,27885,GB,0,GB,M
2024,SE,FT,Data Engineer,110500,US,0,US,M
2024,EN,FT,Data Engineer,111250,GB,0,GB,M
2024,EN,FT,Data Engineer,83875,GB,0,GB,M
2024,SE,FT,Data Engineer,134000,US,0,US,M
2024,SE,FT,Data Engineer,240640,US,0,US,M
2024,SE,FT,Data Engineer,197760,US,0,US,M
2024,SE,FT,Engineer,208900,US,0,US,M
2024,SE,FT,Engineer,126600,US,0,US,M
2024,MI,FT,Software Engineer,117120,US,100,US,M
2024,MI,FT,Software Engineer,95825,US,100,US,M
2024,MI,FT,Associate,97000,US,0,US,M
2024,SE,FT,Engineer,172500,US,0,US,M
2024,SE,FT,Engineer,127500,US,0,US,M
2024,EN,FT,Data Analyst,160000,US,0,US,M
2024,MI,FT,Data Engineer,140000,US,100,US,M
2024,EN,FT,Data Scientist,120000,US,0,US,M
2024,EN,FT,Data Scientist,100000,US,0,US,M
2024,SE,FT,Software Engineer,187200,US,0,US,M
2024,MI,FT,Engineer,151400,US,0,US,L
2024,MI,FT,Engineer,67700,US,0,US,L
2024,SE,FT,Research Engineer,200800,US,0,US,M
2024,SE,FT,Data Analyst,132100,US,0,US,M
2024,SE,FT,Data Analyst,93700,US,0,US,M
